9.3,-1.8344,-0.81857,-0.091008,-0.031305,0,0
9.4,2.1153,1.1085,-0.20786,-0.13328,0,0
9.5,-1.0344,0.17066,0.026032,-0.068931,0,0
9.6,0.83165,0.39478,-0.095183,0.019375,0,0
9.7,1.5832,0.081709,0.027184,-0.026955,0,0
9.8,-0.1138,-2.9549,0.13566,0.02006,0,0
9.9,1.7097,-1.203,0.065601,-0.15108,0,0
10,-22.126,-0.97687,0.12445,-0.082252,-5.6208,0.25818
10.1,-25.06,17.198,-1.7936,-0.012712,-5.6208,0.25818
10.2,-31.277,26.341,-2.9798,0.23334,-5.6208,0.25818
10.3,-32.76,33.924,-4.0102,0.24736,-5.6208,0.25818
10.4,-30.126,38.602,-4.6475,0.19523,-5.6208,0.25818
10.5,-33.7,39.24,-4.7682,0.15142,-5.6208,0.25818
10.6,-32.817,43.624,-5.1389,0.11671,-5.6208,0.25818
10.7,-36.672,44.195,-5.2643,0.22793,-5.6208,0.25818
10.8,-35.243,48.066,-5.6094,0.2115,-5.6208,0.25818
10.9,-36.361,48.069,-5.6707,0.30045,-5.6208,0.25818
11,-35.57,50.555,-5.7645,0.27557,-5.6208,0.25818
11.1,-33.96,51.463,-5.7546,0.41471,-5.6208,0.25818
11.2,-34.013,49.418,-5.5706,0.52045,-5.6208,0.25818
11.3,-33.317,47.973,-5.4472,0.49144,-5.6208,0.25818
11.4,-34.676,45.918,-5.3371,0.44854,-5.6208,0.25818
11.5,-33.81,47.361,-5.4081,0.34406,-5.6208,0.25818
11.6,-36.718,46.057,-5.4069,0.39825,-5.6208,0.25818
11.7,-35.724,48.691,-5.6287,0.30066,-5.6208,0.25818
11.8,-33.083,49.484,-5.6907,0.35479,-5.6208,0.25818
11.9,-33.453,48.389,-5.4857,0.38871,-5.6208,0.25818
12,-34.286,47.295,-5.4017,0.43972,-5.6208,0.25818
12.1,-37.121,44.111,-5.4113,0.41364,-5.6208,0.25818
12.2,-33.797,47.289,-5.6592,0.13953,-5.6208,0.25818
12.3,-33.771,47.914,-5.6,0.19076,-5.6208,0.25818
12.4,-35.449,46.613,-5.551,0.29046,-5.6208,0.25818
12.5,-34.172,48.327,-5.6321,0.23257,-5.6208,0.25818
12.6,-30.455,48.238,-5.5865,0.31066,-5.6208,0.25818
12.7,-35.125,44.802,-5.2305,0.34695,-5.6208,0.25818
12.8,-37.342,47.696,-5.4251,0.30467,-5.6208,0.25818
12.9,-40.179,48.854,-5.7205,0.40785,-5.6208,0.25818
13,-37.243,52.645,-6.0697,0.32615,-5.6208,0.25818
13.1,-37.29,51.66,-6.0301,0.39443,-5.6208,0.25818
13.2,-37.899,50.725,-5.9914,0.35102,-5.6208,0.25818
13.3,-32.203,50.192,-6.0366,0.29183,-5.6208,0.25818
13.4,-32.852,50.293,-5.608,0.20761,-5.6208,0.25818
13.5,-34.209,45.876,-5.4736,0.48476,-5.6208,0.25818
13.6,-33.635,46.95,-5.4263,0.25661,-5.6208,0.25818
13.7,-39.668,46.141,-5.4305,0.33705,-5.6208,0.25818
13.8,-32.498,49.789,-5.9047,0.28142,-5.6208,0.25818
13.9,-34.612,48.616,-5.5695,0.25964,-5.6208,0.25818
14,-36.733,48.53,-5.5824,0.38069,-5.6208,0.25818
14.1,-39.032,49.139,-5.7243,0.38597,-5.6208,0.25818
14.2,-35.671,50.501,-5.9841,0.34337,-5.6208,0.25818
14.3,-31.678,49.955,-5.8512,0.27682,-5.6208,0.25818
14.4,-34.035,46.374,-5.4762,0.30802,-5.6208,0.25818
14.5,-33.023,46.434,-5.4717,0.26543,-5.6208,0.25818
14.6,-34.666,45.851,-5.3999,0.26592,-5.6208,0.25818
14.7,-32.758,46.022,-5.4994,0.26536,-5.6208,0.25818
14.8,-36.767,44.935,-5.3919,0.21358,-5.6208,0.25818
14.9,-32.928,48.643,-5.6864,0.18581,-5.6208,0.25818
15,-33.796,46.483,-5.5265,0.2928,-5.6208,0.25818
15.1,-34.721,46.647,-5.4824,0.23848,-5.6208,0.25818
15.2,-34.335,45.601,-5.5546,0.27184,-5.6208,0.25818
15.3,-31.398,45.927,-5.548,0.14336,-5.6208,0.25818
15.4,-33.726,44.896,-5.3444,0.15244,-5.6208,0.25818
15.5,-32.619,47.077,-5.4312,0.2034,-5.6208,0.25818
15.6,-36.807,45.679,-5.3666,0.33512,-5.6208,0.25818
15.7,-32.849,46.891,-5.6367,0.28513,-5.6208,0.25818
15.8,-31.052,47.219,-5.4621,0.19801,-5.6208,0.25818
15.9,-35.306,44.178,-5.2543,0.32551,-5.6208,0.25818
16,-36.087,47.608,-5.4592,0.23361,-5.6208,0.25818
16.1,-36.925,48.137,-5.6573,0.36577,-5.6208,0.25818
16.2,-34.057,46.85,-5.7828,0.30135,-5.6208,0.25818
16.3,-35.461,45.785,-5.6303,0.10082,-5.6208,0.25818
16.4,-34.438,46.779,-5.7358,0.078869,-5.6208,0.25818
16.5,-36.693,47.854,-5.7116,0.087465,-5.6208,0.25818
16.6,-33.239,49.322,-5.8831,0.19377,-5.6208,0.25818
16.7,-35.978,47.485,-5.6487,0.22017,-5.6208,0.25818
16.8,-33.377,48.309,-5.7483,0.22786,-5.6208,0.25818
16.9,-33.253,48.872,-5.581,0.23152,-5.6208,0.25818
17,-35.298,46.657,-5.4852,0.38935,-5.6208,0.25818
17.1,-34.257,49.478,-5.5538,0.29694,-5.6208,0.25818
17.2,-35.982,46.555,-5.5329,0.46873,-5.6208,0.25818
17.3,-35.42,46.745,-5.6081,0.2707,-5.6208,0.25818
17.4,-32.634,48.02,-5.6651,0.20232,-5.6208,0.25818
17.5,-34.416,45.073,-5.4861,0.25819,-5.6208,0.25818
17.6,-36.005,45.636,-5.5247,0.14266,-5.6208,0.25818
17.7,-31.772,48.138,-5.7137,0.14366,-5.6208,0.25818
17.8,-36.119,46.545,-5.4587,0.22564,-5.6208,0.25818
17.9,-34.183,47.312,-5.6624,0.27679,-5.6208,0.25818
18,-35.98,47.354,-5.5881,0.21437,-5.6208,0.25818
18.1,-35.487,49.08,-5.7198,0.25614,-5.6208,0.25818
18.2,-34.534,47.368,-5.7317,0.31899,-5.6208,0.25818
18.3,-32.663,46.811,-5.6381,0.18045,-5.6208,0.25818
18.4,-34.727,43.911,-5.4821,0.17232,-5.6208,0.25818
18.5,-33.192,46.13,-5.5767,0.0344,-5.6208,0.25818
18.6,-34.478,47.288,-5.5432,0.13127,-5.6208,0.25818
18.7,-34.719,47.027,-5.6005,0.266,-5.6208,0.25818
18.8,-36.678,47.94,-5.6049,0.22983,-5.6208,0.25818
18.9,-35.458,50.607,-5.7809,0.2962,-5.6208,0.25818
